,value
max_speed_kmh,200.0
spatial_radius_km,0.3
bin_len,5.0
tdf.shape[0],11451.0
f_tdf.shape[0],11396.0
fc_tdf.shape[0],2273.0
fcu_tdf.shape[0],2273.0
curr_ocp,0.03186130959353403
target_ocp,0.010543349902556494
new_ocp,0.01048415596654494
n_train,430.0
n_test,1409.0
n_dims,13.0
mean_lat,47.11168292716048
mean_long,-122.37350385728561
std_lat,0.043553050979991986
std_long,0.08146890289432467
init_lengthscale,98.93356643356644
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-491.56256978491155
m,23.0
bic,1122.5921993696381
gp_runtime,1.9973773956298828
ses_smoothing_level,0.999999985098757
holt_smoothing_level_lat,0.9999999850988388
holt_smoothing_slope_lat,0.0
holt_smoothing_level_lon,0.99999998509876
holt_smoothing_slope_lon,0.0
holt_damping_slope_lat,0.8
holt_damping_slope_lon,0.8000000000002321
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9999999850988347
es_smoothing_slope_lat,0.0
es_smoothing_level_lon,0.9999999850988388
es_smoothing_slope_lon,3.261864861920273e-12
es_damping_slope_lat,0.8000000000000034
es_damping_slope_lon,0.8
arima_order,"(2, 1, 2)"
sarimax_order,
sarimax_seasonal_order,
