,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,1440.0
tdf.shape[0],11993.0
f_tdf.shape[0],11802.0
fc_tdf.shape[0],2264.0
fcu_tdf.shape[0],2252.0
curr_ocp,0.95
target_ocp,0.3
new_ocp,0.28125
n_train,236.0
n_test,1691.0
n_dims,13.0
mean_lat,47.580690460109075
mean_long,-122.21301862485765
std_lat,0.014572006145750075
std_long,0.030436154927198745
init_lengthscale,96.46382978723405
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-301.72207486416437
m,23.0
bic,729.1122812439178
gp_runtime,2.3855483531951904
ses_smoothing_level,0.9999999850988215
holt_smoothing_level_lat,0.999999985091153
holt_smoothing_slope_lat,8.170190095023115e-12
holt_smoothing_level_lon,0.9999999850988388
holt_smoothing_slope_lon,0.7076517589934318
holt_damping_slope_lat,0.9870322941375116
holt_damping_slope_lon,0.8000000000000012
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9999999850988388
es_smoothing_slope_lat,0.0
es_smoothing_level_lon,0.9999999850988388
es_smoothing_slope_lon,0.6719698704385384
es_damping_slope_lat,0.9066944543475601
es_damping_slope_lon,0.8000000000000008
arima_order,"(1, 0, 2)"
sarimax_order,
sarimax_seasonal_order,
