model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE,PCM,DF,AREA,CL,DTW,MSE
MTGP_Comp,0.43640410077874614,1.638556993323078,0.933343663407487,7.671910964060376,2346.4557486831195,15819.480407892495,195.17832759724843,4.146205312106024,70211.00045817089,113.0440257989024,1799.7305116115504,0.6712172550919913
MTGP_RBF,0.4777454126123852,1.5582494327094107,1.3547314317416108,349.16189637924725,993.9700868987874,719971.8303340079,,2.735690538779796,94802.43199938312,,1970.2220816134773,0.6070353236348001
SES,0.7511777738712002,2.557758738592119,1.9888755937625053,2.736613178609154,23.44687957015011,5642.896374292075,805.3685900083417,3.405933672826177,124211.66837919135,,3097.857139444838,1.6355324412110874
Holt,0.7519211301194992,2.5603720530161933,1.9808780799044683,2.611270391984109,34.49881092099763,5384.4395482712325,795.9646508431697,3.3935258451850188,124046.43621650852,,3100.922740612809,1.6388762624665896
ES,0.7451591472940611,2.5381231555246826,1.9577067986753258,2.701371074730149,60.39436944163216,5570.227156093567,734.3429485589058,3.4091751667397183,122860.02956694146,,3073.036323440715,1.610517288152643
ARIMA,0.47636263980725624,1.554819879136315,1.3580764846528512,307.0149627867282,871.4054030923423,633064.8532662336,881.3064769813509,2.7348513394366467,94652.19371536464,263.61695234031555,1964.5195265651234,0.6043662141393664
SARIMAX,0.4762992980049511,1.5553021482035716,1.3537321931479793,inf,inf,inf,881.1242286901681,2.735452016611082,94665.95842777478,,1964.2583049724196,0.6047411930516611
