,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,30.0
tdf.shape[0],13492.0
f_tdf.shape[0],12829.0
fc_tdf.shape[0],4713.0
fcu_tdf.shape[0],4649.0
curr_ocp,0.2089185393258427
target_ocp,0.1
new_ocp,0.08709449929478139
n_train,1633.0
n_test,2257.0
n_dims,13.0
mean_lat,47.559641457222014
mean_long,-122.03847835147877
std_lat,0.07952553138522366
std_long,0.12281926439129688
init_lengthscale,26.06464460784314
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-2155.9108866943343
m,23.0
bic,4481.979777526989
gp_runtime,43.59453630447388
ses_smoothing_level,0.9267775725030567
holt_smoothing_level_lat,0.9266931076779857
holt_smoothing_slope_lat,0.0
holt_smoothing_level_lon,0.9834302843066208
holt_smoothing_slope_lon,0.0
holt_damping_slope_lat,0.9891454068213504
holt_damping_slope_lon,0.8000000000009078
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9269277774462866
es_smoothing_slope_lat,0.0
es_smoothing_level_lon,0.9855355838254048
es_smoothing_slope_lon,0.0
es_damping_slope_lat,0.9890683039888712
es_damping_slope_lon,0.8000000000295648
arima_order,"(2, 0, 0)"
sarimax_order,
sarimax_seasonal_order,
