model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE,PCM,DF,AREA,CL,DTW,MSE
MTGP_Comp,0.11942182806646137,0.5540644577308619,0.19664242166680507,4.493960619438175,2108.0424091990353,4377.117643332783,68.34585745734921,3.1172608660528702,22754.041485235175,,232.63372107346675,0.07674685583014854
MTGP_RBF,0.3808174825078471,1.3855542124249622,1.0379043586762684,314.4463427025186,1464.7551083158348,306270.73779225315,,3.8672881061874644,67645.697494273,160.33554968231226,741.8324559252859,0.4799401188921394
SES,0.4384098948766021,1.7496377699835706,0.9812955765044995,1.74468487980429,111.46165105285186,1699.3230729293787,243.9171395637229,4.074544451295809,50319.76544275019,,854.0224752196207,0.7653080815382705
Holt,0.8704771513138683,2.8122255313981106,2.292909586744036,1.4219128259842928,14.045307592710985,1384.9430925087013,270.2145616380228,5.069760114230412,121002.28270876137,,1695.689490759415,1.9771531098618464
ES,0.850788308879376,2.770584135208175,2.242999424361413,1.427186248475382,14.57034486604011,1390.0794060150222,249.98425150420337,5.042130948774545,117620.67629904147,,1657.3356256970246,1.9190341125668082
ARIMA,0.3885161360278635,1.4140486635751517,1.038489734189532,101.49134135376141,500.2252591086407,98852.56647856363,176.79675294586255,3.8556830812738063,67551.66200102365,,756.8294329822783,0.49988340573966805
SARIMAX,0.38065547071667905,1.3854489462468138,1.0393607912840597,inf,inf,inf,,3.866569591323465,67605.59926593426,inf,741.5168569560904,0.47986719566410174
