,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,10080.0
tdf.shape[0],13629.0
f_tdf.shape[0],13495.0
fc_tdf.shape[0],3175.0
fcu_tdf.shape[0],3154.0
curr_ocp,1.0
target_ocp,0.7
new_ocp,0.6666666666666666
n_train,1767.0
n_test,775.0
n_dims,13.0
mean_lat,47.52364144192382
mean_long,-122.30196065454778
std_lat,0.22002110206139838
std_long,0.11389333214021832
init_lengthscale,24.368912797281993
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-2356.346175758796
m,23.0
bic,4884.664236380945
gp_runtime,53.10147571563721
ses_smoothing_level,0.9999999850988228
holt_smoothing_level_lat,0.9906728648981541
holt_smoothing_slope_lat,0.5165296593697404
holt_smoothing_level_lon,0.9999999850988387
holt_smoothing_slope_lon,0.5280651555020757
holt_damping_slope_lat,0.9092075831952812
holt_damping_slope_lon,0.8
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9999999850988376
es_smoothing_slope_lat,0.5027677178946697
es_smoothing_level_lon,0.9999999850988386
es_smoothing_slope_lon,0.5301703682328395
es_damping_slope_lat,0.9120866424127541
es_damping_slope_lon,0.8
arima_order,"(2, 1, 2)"
sarimax_order,
sarimax_seasonal_order,
