,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,15.0
tdf.shape[0],6922.0
f_tdf.shape[0],6652.0
fc_tdf.shape[0],1637.0
fcu_tdf.shape[0],1601.0
curr_ocp,0.07273045916579039
target_ocp,0.05634705882783392
new_ocp,0.05625657202944269
n_train,1092.0
n_test,305.0
n_dims,13.0
mean_lat,47.63276714607434
mean_long,-122.24841746405409
std_lat,0.10571822365764168
std_long,0.18997702800479016
init_lengthscale,39.225022914757105
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-1427.4706513697913
m,23.0
bic,3015.8439243345942
gp_runtime,14.58384656906128
ses_smoothing_level,0.9999999850988388
holt_smoothing_level_lat,0.9923197395972311
holt_smoothing_slope_lat,0.2966266274775802
holt_smoothing_level_lon,0.9730408422699434
holt_smoothing_slope_lon,1.0979984939020008e-12
holt_damping_slope_lat,0.8
holt_damping_slope_lon,0.851933147406024
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9999999850988388
es_smoothing_slope_lat,0.2884132266257472
es_smoothing_level_lon,0.9726862997254638
es_smoothing_slope_lon,2.411322055974783e-13
es_damping_slope_lat,0.8000000000003418
es_damping_slope_lon,0.8003774346535651
arima_order,"(2, 0, 1)"
sarimax_order,
sarimax_seasonal_order,
