methods,no_loc,rg,k_rg,spat_burst,rand_entr,real_entr,uncorr_entr,max_dist,dist_straight,max_dist_home,recency,freq_rank
MTGP_Comp,326,2.6316419333215046,,0.46165063581321597,8.348728154231077,4.396394345948518,7.863453381232973,11.698604071258021,148.99143466198478,8.787709611067916,0.0,0.9539877300613497
MTGP_PM,715,5.600753964064671,,0.34511581648468637,9.481799431665753,9.468556695029347,9.481799431665753,21.727087407183795,886.5615718650893,23.93165975773612,0.0,0.8191330343796711
MTGP_PM_Comp,185,3.370451218939761,,0.33163758491165346,7.531381460516312,7.490890162341493,7.531381460516312,10.0298846003479,136.05703349948013,14.573733857939017,0.0,0.9235294117647059
MTGP_GT,341,4.6179450127149435,,0.1334365809801616,8.413627929024173,7.91130611626826,8.154730581273673,19.83661372023349,439.7847994787868,21.04155899823345,0.0,0.9539877300613497
MTGP_GT_PM,669,4.575312634192707,,0.05780556526148296,9.38586240064146,8.908655182182672,9.180422430340602,10.009554229267962,659.2198771118432,21.04155899823345,0.0,0.8191330343796711
MTGP_GT_PM_Comp,170,6.05314950549529,,0.18058553294984514,7.409390936137702,6.966527850977589,7.217555209646205,19.83661372023349,245.83402413761772,21.04155899823345,0.0,0.9235294117647059
