model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,0.6538957471194393,0.8416219109847093,0.4921150175047317,18.28356628704574,613.5514645386553,1078.7304109356985
SES,2.1795678877993243,2.3868810476636964,1.7790972079955898,3.459013152965478,87.14734660430534,204.0817760249632
Holt,2.7460207653416275,2.9556838727496717,2.4149366497470046,5.9449704707384186,268.6803381606214,350.75325777356665
ES,2.2481188057799284,2.4865816596952537,1.981501646652637,1.9218819522303556,19.76510255373311,113.39103518159096
ARIMA,2.537382942268843,2.735185830166223,2.1492257375669115,inf,inf,inf
SARIMAX,1.0107401931403452,1.3378963880092931,0.7750389340349023,inf,inf,inf
