,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,10080.0
tdf.shape[0],5547.0
f_tdf.shape[0],5441.0
fc_tdf.shape[0],2450.0
fcu_tdf.shape[0],2257.0
curr_ocp,1.0
target_ocp,0.7
new_ocp,0.5
n_train,985.0
n_test,923.0
n_dims,13.0
mean_lat,47.581215775671694
mean_long,-122.11287321541579
std_lat,0.04124653247436725
std_long,0.08280783325807797
init_lengthscale,20.303861788617887
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-403.6609999370323
m,43.0
bic,1103.7055904444644
gp_runtime,79.46507716178894
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
