,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,10080.0
tdf.shape[0],2724.0
f_tdf.shape[0],2544.0
fc_tdf.shape[0],226.0
fcu_tdf.shape[0],226.0
curr_ocp,1.0
target_ocp,0.8
new_ocp,0.75
n_train,139.0
n_test,75.0
n_dims,13.0
mean_lat,47.55279152625478
mean_long,-122.27373994943304
std_lat,0.014440518021113126
std_long,0.01765561235130159
init_lengthscale,143.92391304347825
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-137.3876241068491
m,43.0
bic,486.95762733831793
gp_runtime,3.7619099617004395
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
