model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE,PCM,DF,AREA,CL,DTW,MSE
MTGP_Comp,0.2643406636206951,1.0284792043329893,0.5882516622630151,16.451711359450577,1145.7136196162207,3487.7628082035226,21.421366261938125,3.298670570422858,41031.35374573269,,112.08044137517473,0.2644423684363547
MTGP_RBF,0.29786028165771905,1.3156392977073343,0.6074260065370597,163.43784201250662,1504.7928021211324,34648.822506651406,,5.248222972843173,40738.570336780635,62.53747990193239,126.2927594228729,0.43272669041796197
SES,0.41185335420084734,1.6950436053602278,0.9324287962287349,5.285684038329733,44.03723265309709,1120.5650161259034,,5.802610017382701,55998.840620121744,,174.6258221811592,0.7182932060181499
Holt,0.4114478254826228,1.6931279307554687,0.9304492833363818,5.904939451196119,49.307136542211715,1251.8471636535774,,5.796647760153384,56054.73062779325,,174.4538780046322,0.7166705474760737
ES,0.3788422824559511,1.5840307540499388,0.8748950563231976,8.67310314738653,118.98027193330245,1838.6978672459443,172.47231589860723,5.791799069896653,51259.19282834762,33.23527250892122,160.6291277613233,0.6272883574440045
ARIMA,0.2975123026682024,1.3174033794204039,0.6055683988046836,889.4414687454395,7391.177290175101,188561.59137403316,,5.256349255904574,40536.219980134556,,126.14521633131777,0.43388791602707527
SARIMAX,0.29764894286865884,1.3170065976180396,0.6119380832008284,inf,inf,inf,,5.252299344410903,40569.68369227361,inf,126.20315177631136,0.4336265945423613
