model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,0.3925219002851404,1.1750057264268923,0.10554749843979015,6.969215178254726,1099.5280690661316,3575.2073864446747
SES,0.2452096653686588,1.3198944108903508,0.0006563237698211937,1.8136251324273442,101.75556564424068,930.3896929352277
Holt,0.24493521078096894,1.3199413318097022,0.0003787100332737158,1.8082070852027106,101.53887094869754,927.6102347089906
ES,0.4187133164550392,1.3368113643637152,0.1753814836939821,9.294619948222078,627.6042545473595,4768.140033437926
ARIMA,0.24466620369527256,1.31997632623935,0.0,1.8032698324322465,101.45443768305962,925.0774240377425
SARIMAX,0.41203022933015554,1.3358540942885144,0.17548391187098286,35.68507284383866,5000.127925997843,18306.442368889228
