model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,1.0149237192832468,1.6037009296239721,0.3581062368676431,2.0071617818146477,51.96359684024934,220.7877959996112
SES,1.055830539367619,1.3997254639343693,0.8336780167593928,4.123946909510443,12.586558426241742,453.6341600461488
Holt,1.041662775169897,1.4260125592004929,0.7432527604009944,2.8373213674800266,9.46618751917926,312.1053504228029
ES,2.5557625709005714,2.8382465858894554,2.8656281901753133,1.6101996669966938,2.731794964716899,177.12196336963632
ARIMA,2.634826742800466,2.9190449974975774,2.9085868263426367,1.5901566122961885,2.6581016222302787,174.91722735258077
SARIMAX,1.2118052341787056,1.4372202333009776,1.1909267511564436,30.304382763818726,557.0287984729048,3333.4821040200595
