model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,1.0328570148682734,1.2804997266316578,0.8736374327770087,2.41342424998723,50.59742263506504,320.9854252483016
SES,1.2967441984335961,1.8625795663046265,0.8818447807419868,1.8179174010881103,8.271587889030185,241.78301434471865
Holt,1.3079002310835806,1.8738985163016186,0.9001330964448261,1.804745254484451,8.151521630604645,240.03111884643198
ES,2.717204868836028,3.074863446268256,2.316929536857607,1.9326163258257,4.913270884673414,257.0379713348181
ARIMA,1.9838846630064122,2.430123420962075,1.478445404191052,4.612492986974116,16.484886603049905,613.4615672675575
SARIMAX,1.2349804447649793,1.5960754829056938,0.9784584223430784,17.166741286913037,326.2325506489681,2283.176591159434
