model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE,PCM,DF,AREA,CL,DTW,MSE
MTGP_Comp,0.21625142115459203,1.0185050831123967,0.2892980452996885,4.042316720320359,216.35891050366462,1127.8063649693804,30.559183059688834,2.825568226755294,28098.459089903277,,120.66829300426232,0.2593381510814476
MTGP_RBF,0.34283907078652004,1.4587068763864606,0.5343023536711243,448.10121409042165,2081.302150991239,125020.23873122764,,3.1688858341802932,41069.658420914086,,191.30420149887797,0.5319564378042864
SES,0.3614069424271193,1.5536996021241432,0.6241875437373842,9.009579277586568,45.00050427317897,2513.672618446652,,3.407850742930898,40908.055255479194,,201.66507387433265,0.6034956134101801
Holt,0.7040357496865318,2.5463454935162133,1.9718253568252726,31.34785165862356,159.17882471709228,8746.050612755973,,4.246548423563076,95719.34665255046,,392.85194832508466,1.6209688430875815
ES,0.7105965260779524,2.5670640897331123,1.995011278034512,70.49337971039506,826.9483081899328,19667.65293920022,7478.3262427371565,4.248952879940512,96729.5399889897,,396.5128615514973,1.647454510199323
ARIMA,0.34070153815522003,1.4579416443044728,0.5419353995599032,359.4915736467393,1822.8434320710928,100298.14904744028,,3.200921328645827,40347.30071429098,,190.11145829061283,0.5313984595493075
SARIMAX,0.3428229768250683,1.4584895039383938,0.5368906529442474,inf,inf,inf,,3.1710489374468835,41050.68418351737,inf,191.29522106838812,0.5317979082746155
