,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,360.0
tdf.shape[0],10299.0
f_tdf.shape[0],10193.0
fc_tdf.shape[0],3014.0
fcu_tdf.shape[0],2976.0
curr_ocp,0.5541666666666667
target_ocp,0.2
new_ocp,0.1981981981981982
n_train,701.0
n_test,1793.0
n_dims,13.0
mean_lat,47.75122315062885
mean_long,-122.29893741346069
std_lat,0.06506119468671537
std_long,0.0728120183442329
init_lengthscale,56.902142857142856
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-990.1541815408323
m,23.0
bic,2131.01604448346
gp_runtime,4.646136045455933
ses_smoothing_level,0.9999999850988388
holt_smoothing_level_lat,0.9999999850988388
holt_smoothing_slope_lat,0.0
holt_smoothing_level_lon,0.955835890753168
holt_smoothing_slope_lon,0.13869558467267717
holt_damping_slope_lat,0.8878871464357384
holt_damping_slope_lon,0.8
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9999999850988149
es_smoothing_slope_lat,1.2316438133394338e-14
es_smoothing_level_lon,0.9495101153286061
es_smoothing_slope_lon,0.14472632899358773
es_damping_slope_lat,0.8904504600525727
es_damping_slope_lon,0.8000000000010569
arima_order,"(2, 0, 2)"
sarimax_order,
sarimax_seasonal_order,
