,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,60.0
tdf.shape[0],2150.0
f_tdf.shape[0],2097.0
fc_tdf.shape[0],415.0
fcu_tdf.shape[0],412.0
curr_ocp,0.06130790190735695
target_ocp,0.058925635148693555
new_ocp,0.05858310626702997
n_train,331.0
n_test,7.0
n_dims,13.0
mean_lat,47.27378016543736
mean_long,-122.48509839351043
std_lat,0.14257822619662838
std_long,0.10340489761986597
init_lengthscale,66.65454545454546
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,90.72085842487564
m,43.0
bic,68.04937329146242
gp_runtime,23.37079381942749
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
