,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,60.0
tdf.shape[0],5354.0
f_tdf.shape[0],5032.0
fc_tdf.shape[0],1033.0
fcu_tdf.shape[0],1027.0
curr_ocp,0.1655450874831763
target_ocp,0.1
new_ocp,0.09915014164305949
n_train,297.0
n_test,485.0
n_dims,13.0
mean_lat,47.31912109107661
mean_long,-121.98526001635298
std_lat,0.14458529134704387
std_long,0.09595908457737672
init_lengthscale,71.47128378378379
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,105.4571760794883
m,43.0
bic,33.916129809539484
gp_runtime,20.69347906112671
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
