,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,60.0
tdf.shape[0],3411.0
f_tdf.shape[0],3273.0
fc_tdf.shape[0],861.0
fcu_tdf.shape[0],847.0
curr_ocp,0.13360881542699724
target_ocp,0.1
new_ocp,0.09833795013850416
n_train,479.0
n_test,211.0
n_dims,13.0
mean_lat,47.775050726684825
mean_long,-122.2512183703965
std_lat,0.07165358204287114
std_long,0.06913230091206865
init_lengthscale,45.25523012552301
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-118.94964955751163
m,43.0
bic,503.2824248036926
gp_runtime,29.62061882019043
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
