,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,60.0
tdf.shape[0],7644.0
f_tdf.shape[0],7387.0
fc_tdf.shape[0],1541.0
fcu_tdf.shape[0],1538.0
curr_ocp,0.14814814814814814
target_ocp,0.1
new_ocp,0.09876543209876543
n_train,792.0
n_test,417.0
n_dims,13.0
mean_lat,48.111088525094694
mean_long,-122.14691483404356
std_lat,0.07966946515028735
std_long,0.04729752589853
init_lengthscale,27.63653603034134
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-231.8701080204035
m,43.0
bic,750.7463558888273
gp_runtime,61.398436069488525
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
