,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,60.0
tdf.shape[0],6641.0
f_tdf.shape[0],6478.0
fc_tdf.shape[0],2543.0
fcu_tdf.shape[0],2539.0
curr_ocp,0.22633744855967078
target_ocp,0.1
new_ocp,0.0995850622406639
n_train,788.0
n_test,1219.0
n_dims,13.0
mean_lat,47.539423830048385
mean_long,-122.19177993510878
std_lat,0.07612716747609904
std_long,0.06883743170843729
init_lengthscale,27.531766200762387
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,27.18327651320226
m,43.0
bic,232.4218648374843
gp_runtime,60.08637261390686
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
