,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,30.0
tdf.shape[0],5277.0
f_tdf.shape[0],5144.0
fc_tdf.shape[0],1583.0
fcu_tdf.shape[0],1576.0
curr_ocp,0.13795470144131777
target_ocp,0.1
new_ocp,0.09951956074124914
n_train,972.0
n_test,332.0
n_dims,13.0
mean_lat,47.78908029686319
mean_long,-122.23201212156798
std_lat,0.035906155666904076
std_long,0.035122333588650766
init_lengthscale,22.505149330587024
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-313.2961927346313
m,43.0
bic,922.4046850610614
gp_runtime,82.34161686897278
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
