,value
max_speed_kmh,200.0
spatial_radius_km,0.3
bin_len,60.0
tdf.shape[0],1437.0
f_tdf.shape[0],1426.0
fc_tdf.shape[0],445.0
fcu_tdf.shape[0],445.0
curr_ocp,0.2236842105263158
target_ocp,0.1
new_ocp,0.0967741935483871
n_train,162.0
n_test,175.0
n_dims,10.0
mean_lat,47.21328602438272
mean_long,-122.32840218888889
std_lat,0.06600005868265735
std_long,0.06714248322302767
init_lengthscale,11.549689440993788
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-207.72335619667473
m,20.0
bic,517.1986390979971
gp_runtime,0.42746496200561523
ses_smoothing_level,0.9999999850988388
holt_smoothing_level_lat,0.9999999850988388
holt_smoothing_slope_lat,0.0
holt_smoothing_level_lon,0.9999999850988383
holt_smoothing_slope_lon,0.0
holt_damping_slope_lat,0.9338302293108411
holt_damping_slope_lon,0.971620440856185
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9999999850988385
es_smoothing_slope_lat,0.03652092744623703
es_smoothing_level_lon,0.9916179103930789
es_smoothing_slope_lon,0.10498534851134152
es_damping_slope_lat,0.8
es_damping_slope_lon,0.8000000000000448
arima_order,"(2, 0, 1)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 0, 1, 24)"
