,value
max_speed_kmh,200.0
spatial_radius_km,0.3
bin_len,10080.0
tdf.shape[0],12998.0
f_tdf.shape[0],12987.0
fc_tdf.shape[0],4173.0
fcu_tdf.shape[0],4160.0
curr_ocp,1.0
target_ocp,0.8
new_ocp,0.7142857142857143
n_train,2293.0
n_test,1144.0
n_dims,13.0
mean_lat,47.482805630733914
mean_long,-122.27944568298143
std_lat,0.11658565895016486
std_long,0.12742194109050467
init_lengthscale,15.334642233856894
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-3253.2909938579396
m,23.0
bic,6684.547162221611
gp_runtime,139.82795357704163
ses_smoothing_level,0.9999999850973399
holt_smoothing_level_lat,0.9314940037997331
holt_smoothing_slope_lat,0.5333580011410306
holt_smoothing_level_lon,0.9949726763062727
holt_smoothing_slope_lon,0.29121648686404517
holt_damping_slope_lat,0.8
holt_damping_slope_lon,0.8
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9279504826809208
es_smoothing_slope_lat,0.5406090873752573
es_smoothing_level_lon,0.9933859125247386
es_smoothing_slope_lon,0.29518271608641367
es_damping_slope_lat,0.8
es_damping_slope_lon,0.8000000000000008
arima_order,"(2, 0, 2)"
sarimax_order,
sarimax_seasonal_order,
