model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,0.5594628619866665,0.8700777909024799,0.2919585584610997,5.089760980983249,148.98995926271982,844.9003228432194
SES,0.7014293673188614,1.540713795164154,0.0901198140511938,3.6767682574916614,32.39137297237798,610.3435307436157
Holt,0.7057806130271055,1.545209212573554,0.0998880726202881,3.4988856161087685,30.66697397482615,580.8150122740556
ES,0.7235041106060689,1.557288224790177,0.13601659488469633,3.385889742179957,31.263054653723426,562.0576972018729
ARIMA,0.6943392148480099,1.5304993466272754,0.07630315922172008,4.416423785937379,40.0388289704797,733.126348465605
SARIMAX,0.8071955009435237,1.497739847673476,0.3141501933432809,28.5545046669054,551.6056419381853,4740.047774706297
