model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,1.623024703444817,2.2602865848342604,1.1194581253521918,7.1386097143036125,925.2337697098407,2262.9392794342452
SES,1.3312900364593807,1.7047356306447103,1.2113876258545968,3.6681997708833194,10.744390212296617,1162.8193273700122
Holt,1.3181612570907346,1.6979624058567944,1.2083764861927992,9.928394328417403,29.039280884664358,3147.3010021083164
ES,1.4040406219931896,1.7661696864438277,1.217573037945785,2.5109043405837936,9.359762917120815,795.9566759650625
ARIMA,1.3598867708920876,1.7556056443392842,1.278745135524123,7.586256574737412,22.382866049600246,2404.84333419176
SARIMAX,1.1587109613636881,1.4488912277168284,1.023581623750281,26.118808818968226,594.7745089132887,8279.662395612928
