model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE,PCM,DF,AREA,CL,DTW,MSE
MTGP_Comp,0.35799295046099494,1.596357835956495,0.6141688379706345,25.057475942840785,49350.16372323989,85521.1653929156,374.8813747762828,5.616178817623606,50974.65473958716,,2443.65987984675,0.6370895851049259
MTGP_RBF,0.35424746010319913,1.5520456380044083,0.527771660025683,1341.419638929388,11469.01596005329,4578265.227666001,,4.693426767795675,51978.30696855967,354.17089325110624,2418.0931626644388,0.6022114156121275
SES,0.9358021733002864,2.966898467932563,2.6812113959337145,1.6914900028084257,5.128700909630191,5773.0553795851565,,4.776269879025569,166948.18702467138,46.645453400491796,6387.7856349477515,2.2006216297551475
Holt,0.9357709416452604,2.966795347016316,2.681097137158857,1.691491947289411,5.128723830368805,5773.06201609876,,4.776204262750653,166942.74841972522,46.64552296490069,6387.572447670547,2.2004686577694152
ES,0.9439758461854335,2.9958799210791947,2.7274984031178238,1.6946895580472372,5.740174411608523,5783.97546161522,11127.719187409168,4.822762935214987,168358.09057139853,46.02588103803557,6443.579126061773,2.24382412538137
ARIMA,0.35488849837027747,1.552212466920476,0.5228461139994685,134.02581975116098,1136.9868562175534,457430.12281071243,7478857.736826623,4.678057970462362,51848.19813672518,227.15199409922525,2422.4688898755157,0.6023408856158377
SARIMAX,0.3541842090833581,1.5520543533218163,0.5259254629579926,inf,inf,inf,7411271.108436678,4.6954897248981124,52001.07383683461,929.2317848078776,2417.6614112029974,0.6022181789163004
