model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,0.7547220979452112,1.159828644301961,0.4281187479054409,20.563122782049636,843.4611206466385,2118.001646551112
SES,0.9743437742140496,1.4723833446127945,0.6320633323021598,6.907928106862833,44.250747339171795,711.5165950068719
Holt,0.9477289571658943,1.4626422107748818,0.6103739407623575,6.696249406522441,43.25599809550086,689.7136888718114
ES,0.9528623259843112,1.5460288643250424,0.6361753600355875,5.444007403008238,86.8027208107302,560.7327625098485
ARIMA,0.8323244695230279,1.4406245812714622,0.5919139972958111,4.922826282845573,49.34573341509949,507.051107133094
SARIMAX,1.046894502502923,1.641831821004814,0.6554855201512464,8.487316715549126,253.34552555433814,874.1936217015599
