model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE,PCM,DF,AREA,CL,DTW,MSE
MTGP_Comp,0.3892689668558974,1.5001561360348885,0.8877287617692572,7.478245824398164,521.8761962328558,4240.165382433759,56.04925045736405,4.433484712586686,31888.798019208665,44.04772411063236,441.4310084145877,0.5626171081207819
MTGP_RBF,0.2916476670208139,0.9540647492991475,0.806285648129615,1609.1359600304581,4421.666870687784,912380.0893372698,,1.5635333325977472,41103.18809293727,,330.72845440160336,0.2275598864638113
SES,0.25947517751336996,1.1323611158538263,0.4543292041489997,1.1609703577210788,6.027512222136509,658.2701928278517,,2.1203300396175564,10264.611175634214,18.012516703634404,294.2448513001616,0.32056042417443065
Holt,0.31923379447116196,1.3073027243131783,0.7037418728643116,1.237439958781523,6.187282328552321,701.6284566291235,,2.23854199381047,18905.7141501293,18.711678009806942,362.0111229302978,0.4272601032491644
ES,0.3121364493241065,1.2863667206819402,0.6730072143321725,1.1722000472385814,5.980843918476583,664.6374267842756,1811.4756506372446,2.284904013386562,15871.252575129905,18.51616772978336,353.9627335335368,0.41368483501950226
ARIMA,0.2341322170666511,0.8910092480350531,0.5960632371959286,4.411480386887358,12.155085735739494,2501.309379365132,,1.6552480749876708,27657.00038439295,31.580276493932693,265.5059341535823,0.19847437002099766
SARIMAX,0.2916567708702158,0.954167907403237,0.8069881247589467,inf,inf,inf,,1.5640415896600048,41107.28217445109,inf,330.7387781668245,0.2276090988795681
