,value
max_speed_kmh,200.0
spatial_radius_km,0.3
bin_len,5.0
tdf.shape[0],13629.0
f_tdf.shape[0],13490.0
fc_tdf.shape[0],3175.0
fcu_tdf.shape[0],3154.0
curr_ocp,0.044902701132733085
target_ocp,0.009879346119782827
new_ocp,0.009830310122878877
n_train,367.0
n_test,2175.0
n_dims,13.0
mean_lat,47.49363917421609
mean_long,-122.30466717436136
std_lat,0.1973438676152483
std_long,0.10526579984089027
init_lengthscale,116.73224043715847
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-475.6604434930015
m,23.0
bic,1087.1442094912582
gp_runtime,5.416023015975952
ses_smoothing_level,0.9999999850988318
holt_smoothing_level_lat,0.9999999850988388
holt_smoothing_slope_lat,3.9314318709892934e-12
holt_smoothing_level_lon,0.9653674293046124
holt_smoothing_slope_lon,6.93263757855762e-13
holt_damping_slope_lat,0.9497735416412271
holt_damping_slope_lon,0.8838047400913515
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9999999850988388
es_smoothing_slope_lat,1.4048342459237526e-13
es_smoothing_level_lon,0.9779467736220013
es_smoothing_slope_lon,0.0
es_damping_slope_lat,0.8565269979602739
es_damping_slope_lon,0.9152063835787669
arima_order,"(2, 0, 0)"
sarimax_order,
sarimax_seasonal_order,
