,value
max_speed_kmh,200.0
spatial_radius_km,0.3
bin_len,5.0
tdf.shape[0],11993.0
f_tdf.shape[0],11761.0
fc_tdf.shape[0],2253.0
fcu_tdf.shape[0],2241.0
curr_ocp,0.04771070282881307
target_ocp,0.022082998854853715
new_ocp,0.02205065216119787
n_train,873.0
n_test,1053.0
n_dims,13.0
mean_lat,47.577586937603364
mean_long,-122.2113454744899
std_lat,0.02237858954410564
std_long,0.05251870778233738
init_lengthscale,49.01605504587156
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-1236.6526113807818
m,23.0
bic,2629.0597405458743
gp_runtime,5.977085113525391
ses_smoothing_level,0.9737931127434173
holt_smoothing_level_lat,0.973744688851995
holt_smoothing_slope_lat,2.9487963068369833e-13
holt_smoothing_level_lon,0.9999999850988388
holt_smoothing_slope_lon,0.0
holt_damping_slope_lat,0.8
holt_damping_slope_lon,0.8963000803944107
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9867949306126271
es_smoothing_slope_lat,0.0
es_smoothing_level_lon,0.9999999850988388
es_smoothing_slope_lon,0.0
es_damping_slope_lat,0.8000000037417261
es_damping_slope_lon,0.8887046233878367
arima_order,"(2, 0, 2)"
sarimax_order,
sarimax_seasonal_order,
