methods,no_loc,rg,k_rg,spat_burst,rand_entr,real_entr,uncorr_entr,max_dist,dist_straight,max_dist_home,recency,freq_rank,no_loc_error,rg_error,k_rg_error,spat_burst_error,rand_entr_error,real_entr_error,uncorr_entr_error,max_dist_error,dist_straight_error,max_dist_home_error,mae,mad
MTGP_Comp,2038,14.230084381526591,0.5331407023988929,0.3051492413650074,10.992938336165814,10.987546998090206,10.992938336165814,75.8673645467903,5323.489950343974,93.10826761896953,0.0,0.608148893360161,50,1.028990643313369,0.48958707924104183,0.2832279582505155,0.03583629460352711,0.25784952246476145,0.141949800019896,52.26874457118423,3032.879807915976,40.95481712268895,317.83408109077425,-10.850988536145918
MTGP_RBF,1,2.845836710976109e-12,0.0,,0.0,0.0215336696105109,0.0,0.0,0.0,0.0,0,0,-1987,-13.201093738210377,-0.043553623157851044,,-10.957102041562287,-10.708163806014934,-10.850988536145918,-23.59861997560607,-2290.6101424279977,-52.153450496280584,,-10.850988536145918
SES,1,4.051199839582523e-12,0.0,,0.0,0.0215336696105109,0.0,0.0,0.0,0.0,0,0,-1987,-13.20109373820917,-0.043553623157851044,,-10.957102041562287,-10.708163806014934,-10.850988536145918,-23.59861997560607,-2290.6101424279977,-52.153450496280584,,-10.850988536145918
Holt,1,2.3673554197730472e-12,0.0,,0.0,0.0215336696105109,0.0,0.0,0.0,0.0,0,0,-1987,-13.201093738210854,-0.043553623157851044,,-10.957102041562287,-10.708163806014934,-10.850988536145918,-23.59861997560607,-2290.6101424279977,-52.153450496280584,,-10.850988536145918
ES,24,0.2252281691924816,0.31001416918603875,-0.1477107962565413,4.584962500721156,1.2603290014123496,4.583472630963241,0.6582091482049172,300.1694312672718,0.6524739047838475,0.0,0.08333333333333333,-1964,-12.97586556902074,0.2664605460281877,-0.16963207937103317,-6.372139540841131,-9.469368474213095,-6.267515905182677,-22.940410827401152,-1990.4407111607259,-51.50097659149674,406.44030806942806,-10.850988536145918
ARIMA,27,5.1196887050916774e-11,7.321453393374498e-13,0.867933390324367,4.754887502163468,0.022512772764239724,0.2318169084857403,3.868643445980659e-10,1.9400109045285364e-09,1.143525489179577e-09,0.0,0.4074074074074074,-1961,-13.201093738162026,-0.0435536231571189,0.8460121072098752,-6.202214539398819,-10.707184702861205,-10.619171627660178,-23.598619975219204,-2290.610142426058,-52.15345049513706,436.89814432348635,-10.850988536145918
SARIMAX,1,7.073230889886872e-13,0.0,,0.0,0.0215336696105109,0.0,0.0,0.0,0.0,0,0,-1987,-13.201093738212515,-0.043553623157851044,,-10.957102041562287,-10.708163806014934,-10.850988536145918,-23.59861997560607,-2290.6101424279977,-52.153450496280584,,-10.850988536145918
LI,1999,0.305140229489985,0.27139679189058746,0.8367792017649334,10.965062756744627,9.189338937287092,10.888484399072833,1.7029825018674662,8.965478450088586,1.9724091025004808,0.005030181086519115,0.4954728370221328,11,-12.895953508723238,0.2278431687327364,0.8148579186504414,0.00796071518234065,-1.540358538338353,0.037495862926915535,-21.895637473738603,-2281.644663977909,-50.181041393780106,238.0245812557982,-10.850988536145918
Ground Truth,1988,13.201093738213222,0.043553623157851044,0.021921283114491874,10.957102041562287,10.729697475625445,10.850988536145918,23.59861997560607,2290.6101424279977,52.153450496280584,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.850988536145918
