,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,15.0
tdf.shape[0],23563.0
f_tdf.shape[0],22726.0
fc_tdf.shape[0],6629.0
fcu_tdf.shape[0],6594.0
curr_ocp,0.1576458223857068
target_ocp,0.1
new_ocp,0.09985984583041345
n_train,3409.0
n_test,1895.0
n_dims,13.0
mean_lat,47.53924957778668
mean_long,-122.21854655015082
std_lat,0.0789235944497732
std_long,0.07017823834602344
init_lengthscale,12.561473004694836
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-4793.402651452981
m,23.0
bic,9773.891311165135
gp_runtime,229.06784677505493
ses_smoothing_level,0.9999999850988388
holt_smoothing_level_lat,0.9999999850988388
holt_smoothing_slope_lat,0.1279191579994087
holt_smoothing_level_lon,0.9880612154642002
holt_smoothing_slope_lon,0.0
holt_damping_slope_lat,0.8
holt_damping_slope_lon,0.9757486937760355
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9999999850988388
es_smoothing_slope_lat,0.12943851852189928
es_smoothing_level_lon,0.9559527425406256
es_smoothing_slope_lon,0.04741460281720862
es_damping_slope_lat,0.8000000000005751
es_damping_slope_lon,0.8
arima_order,"(2, 0, 1)"
sarimax_order,
sarimax_seasonal_order,
