model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,1.9668982080329327,2.9741122452595956,1.15336556569919,10.77307604671757,759.1285114018888,4244.591962406723
SES,1.9711943922694128,3.1830292297639478,1.185555351176827,37.42959404010544,104.338149111925,14747.260051801544
Holt,2.079994668767717,3.25271783599354,1.1430692953192834,72.90655747896496,192.8783311850791,28725.183646712198
ES,3.341448514311549,4.339332361507601,2.9209929861746766,8.57888696400749,107.10899379103016,3380.0814638189504
ARIMA,3.198201192350808,4.140142717843131,2.937318125779803,2.3070933115339742,10.507083827952988,908.994764744386
SARIMAX,2.448149740876446,3.620783416030566,1.5942200430601616,24.607319571393425,926.3744400937856,9695.283911129009
