,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,30.0
tdf.shape[0],10753.0
f_tdf.shape[0],10720.0
fc_tdf.shape[0],7543.0
fcu_tdf.shape[0],3376.0
curr_ocp,0.6534722222222222
target_ocp,0.4
new_ocp,0.4
n_train,2107.0
n_test,1269.0
n_dims,13.0
mean_lat,47.89497551718142
mean_long,-122.23018340880806
std_lat,0.04018941683671224
std_long,0.01965000463487997
init_lengthscale,20.511633428300094
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-2273.3299882559504
m,23.0
bic,4722.679446029397
gp_runtime,129.88249945640564
ses_smoothing_level,0.8495586177241452
holt_smoothing_level_lat,0.8495081270546816
holt_smoothing_slope_lat,4.402509126682795e-09
holt_smoothing_level_lon,0.8510989725170084
holt_smoothing_slope_lon,2.7048782312283872e-09
holt_damping_slope_lat,0.9502642446810032
holt_damping_slope_lon,0.9484984760573858
es_seasonal_periods,24.0
es_smoothing_level_lat,0.851845407704717
es_smoothing_slope_lat,3.4056913327063207e-09
es_smoothing_level_lon,0.853594550785668
es_smoothing_slope_lon,0.0
es_damping_slope_lat,0.9506016133779809
es_damping_slope_lon,0.9504272306782071
arima_order,"(2, 0, 2)"
sarimax_order,
sarimax_seasonal_order,
