,value
max_speed_kmh,300.0
spatial_radius_km,0.3
bin_len,1.0
tdf.shape[0],3278.0
f_tdf.shape[0],3112.0
fc_tdf.shape[0],329.0
fcu_tdf.shape[0],329.0
curr_ocp,0.007206432689390108
target_ocp,0.002054550129415825
new_ocp,0.002048713862963806
n_train,81.0
n_test,204.0
n_dims,13.0
mean_lat,47.151885915388696
mean_long,-122.39985375424384
std_lat,0.014461275058721688
std_long,0.0591578838339862
init_lengthscale,247.1
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-69.92742982631614
m,43.0
bic,328.8161733035472
gp_runtime,5.75775671005249
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
