,value
max_speed_kmh,300.0
spatial_radius_km,0.3
bin_len,1.0
tdf.shape[0],3475.0
f_tdf.shape[0],3241.0
fc_tdf.shape[0],147.0
fcu_tdf.shape[0],147.0
curr_ocp,0.0033448576327402535
target_ocp,0.0030110800091549157
new_ocp,0.003007561064732833
n_train,107.0
n_test,12.0
n_dims,12.0
mean_lat,48.16136872429907
mean_long,-122.17086607476637
std_lat,0.03932876468187197
std_long,0.0475911631506037
init_lengthscale,167.81132075471697
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,19.18345155154475
m,41.0
bic,153.21907910984865
gp_runtime,2.8701648712158203
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
