,value
max_speed_kmh,300.0
spatial_radius_km,0.3
bin_len,1.0
tdf.shape[0],5097.0
f_tdf.shape[0],5017.0
fc_tdf.shape[0],618.0
fcu_tdf.shape[0],618.0
curr_ocp,0.013408806198673039
target_ocp,0.011685530726460412
new_ocp,0.011669179909523257
n_train,503.0
n_test,75.0
n_dims,13.0
mean_lat,47.61722326975762
mean_long,-122.32209995090318
std_lat,0.04038771516310997
std_long,0.008577388031881857
init_lengthscale,42.93227091633466
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-375.4688735976547
m,43.0
bic,1018.4231245095982
gp_runtime,30.6066153049469
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
