,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,1440.0
tdf.shape[0],3170.0
f_tdf.shape[0],3050.0
fc_tdf.shape[0],831.0
fcu_tdf.shape[0],819.0
curr_ocp,1.0
target_ocp,0.6
new_ocp,0.5714285714285714
n_train,367.0
n_test,345.0
n_dims,13.0
mean_lat,47.586146530955304
mean_long,-122.31876204017743
std_lat,0.050314175905682566
std_long,0.04141558990984814
init_lengthscale,55.0792349726776
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-158.28344365354474
m,43.0
bic,570.497446773436
gp_runtime,31.799750089645386
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
