,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,1440.0
tdf.shape[0],5442.0
f_tdf.shape[0],5314.0
fc_tdf.shape[0],936.0
fcu_tdf.shape[0],932.0
curr_ocp,0.6666666666666666
target_ocp,0.3
new_ocp,0.29411764705882354
n_train,274.0
n_test,483.0
n_dims,13.0
mean_lat,47.26953638817201
mean_long,-122.3122195938897
std_lat,0.2216547147384967
std_long,0.052917618998801236
init_lengthscale,43.366300366300365
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,239.11379568600793
m,43.0
bic,-236.86308279732884
gp_runtime,14.657198190689087
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
