,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,1440.0
tdf.shape[0],3018.0
f_tdf.shape[0],2980.0
fc_tdf.shape[0],246.0
fcu_tdf.shape[0],243.0
curr_ocp,0.4444444444444444
target_ocp,0.2
new_ocp,0.16666666666666666
n_train,103.0
n_test,75.0
n_dims,11.0
mean_lat,47.18745658106796
mean_long,-122.51431957864077
std_lat,0.12080424425756577
std_long,0.150078898586887
init_lengthscale,120.56862745098039
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,136.15151157004578
m,39.0
bic,-91.54859259913576
gp_runtime,4.193894863128662
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
