,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,1440.0
tdf.shape[0],2620.0
f_tdf.shape[0],2559.0
fc_tdf.shape[0],226.0
fcu_tdf.shape[0],225.0
curr_ocp,0.4642857142857143
target_ocp,0.2
new_ocp,0.17857142857142858
n_train,61.0
n_test,122.0
n_dims,13.0
mean_lat,47.172332628361936
mean_long,-122.20530439920593
std_lat,0.014455371791842914
std_long,0.032900053759009694
init_lengthscale,331.225
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-23.28205899137663
m,43.0
bic,223.33169414220563
gp_runtime,5.070811986923218
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
