methods,no_loc,rg,k_rg,spat_burst,rand_entr,real_entr,uncorr_entr,max_dist,dist_straight,max_dist_home,recency,freq_rank
MTGP_Comp,1,4.3758082223379194e-12,0.0,,0.0,0.49980262032796047,0.0,0.0,0.0,0.0,0,0
MTGP_PM,395,8.667164965324421,0.24773851633125776,0.49569702048897235,8.625708843064466,8.603926750026424,8.625708843064464,47.74503454950943,488.3255865108891,58.63802645816635,0.0,0.6753246753246753
MTGP_PM_Comp,19,5.275663452198902,0.7918011151156987,-0.40702016569279525,4.247927513443585,4.0355311377714065,4.247927513443585,1.5836022286080766,17.861490448150157,15.686140987727006,0.0,1.0
MTGP_GT,37,13.206868275634546,0.18090977692607138,0.43436554216454987,5.20945336562895,5.113365269509134,5.195295934496219,37.92299590374691,87.12691230211323,37.97104809506814,0,0
MTGP_GT_PM,385,25.508005639233236,0.38324360210370995,0.3024460975120575,8.588714635582264,8.392007371946955,8.529370241026463,37.92299590374691,614.3948942371155,101.46911481890972,0.0,0.6753246753246753
MTGP_GT_PM_Comp,19,7.270040438247269,1.301441456623721,-0.3531431369589706,4.247927513443585,4.0355311377714065,4.247927513443585,2.6195575645215996,24.581290706264493,22.2893212228993,0.0,1.0
