methods,no_loc,rg,k_rg,spat_burst,rand_entr,real_entr,uncorr_entr,max_dist,dist_straight,max_dist_home,recency,freq_rank,no_loc_error,rg_error,k_rg_error,spat_burst_error,rand_entr_error,real_entr_error,uncorr_entr_error,max_dist_error,dist_straight_error,max_dist_home_error,mae,mad
MTGP,1463,12.92730829003366,1.2794479192034165,0.44873287598797257,10.514714054138487,10.404836155917318,10.48839802042161,66.34310155490644,3451.425467596517,120.23794037324019,0.002734107997265892,0.5912508544087491,-250,-6.157803041929364,0.06224218154265038,0.4544807316688896,-0.22759538194551254,-0.02250711571939945,-0.1293149094888122,51.317329626954326,1803.7856669556306,48.10549886544581,216.02624388103254,-1.901985452209841
SES,447,7.580780772385218,0.17894571789417307,0.7042577859968895,8.804131021183318,0.5244076630631903,3.6235765803925024,65.53179859241709,1052.7114748429376,65.53179859241709,0.008948545861297539,0.8344519015659956,-1266,-11.504330559577806,-1.038260019766593,0.7100056416778064,-1.9381784149006815,-9.902935608573527,-6.99413634951792,50.506026664464976,-594.9283257979489,-6.600642915377293,195.01228419718052,-1.901985452209841
Holt,447,7.5244038198515035,0.11893749289582842,0.7108418239387758,8.804131021183318,0.5244076630631903,3.6235765803924997,65.79618041975382,1023.0331007010869,65.79618041975382,0.008948545861297539,0.8322147651006712,-1266,-11.56070751211152,-1.0982682447649377,0.7165896796196928,-1.9381784149006815,-9.902935608573527,-6.994136349517921,50.77040849180171,-624.6066999397996,-6.336261088040558,197.99241853291304,-1.901985452209841
ES,470,7.739413814651577,1.6095403328477862,0.4405462684426893,8.876516946565,2.2314165442468354,6.769068135047904,65.30579617354105,2444.192220110951,65.60897008095196,0.00851063829787234,0.8319148936170213,-1243,-11.345697517311446,0.3923345951870201,0.4462941241236063,-1.8657924895190003,-8.195926727389882,-3.8486447948625173,50.28002424558894,796.5524194700645,-6.52347142684242,212.24506053908897,-1.901985452209841
ARIMA,447,,1.2794479192034165,,8.804131021183318,10.404836155917318,3.6235765803925024,,,,0.008948545861297539,0.8408071748878924,-1266,,0.06224218154265038,,-1.9381784149006815,-0.02250711571939945,-6.99413634951792,,,,,-1.901985452209841
SARIMAX,470,,1.2794479192034165,,8.876516946565,10.404836155917318,6.769068135047906,,,,0.00851063829787234,0.8408071748878924,-1243,,0.06224218154265038,,-1.8657924895190003,-0.02250711571939945,-3.8486447948625155,,,,,-1.901985452209841
LI,1457,24.314564794856114,1.2794479192034165,0.6019481649874102,10.508785162064513,10.34269712114409,10.47656709136463,46.8751030623418,823.0258206492024,65.84631569962369,0.002745367192862045,0.49416609471516815,-256,5.22945346289309,0.06224218154265038,0.6076960206683272,-0.23352427401948717,-0.08464615049262747,-0.14114583854579088,31.849331134389686,-824.6139799916841,-6.286125808170695,112.51081448624066,-1.901985452209841
Ground Truth,1713,19.085111331963024,1.2172057376607661,-0.005747855680917007,10.742309436084,10.427343271636717,10.617712929910422,15.025771927952116,1647.6398006408865,72.13244150779438,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.901985452209841
