model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,1.3174704834192459,1.6613655647981107,1.0665937943775339,10.76815042879982,1452.1601987850242,9939.002845782234
SES,1.35380327278933,1.8299100919954168,0.8919196101314657,15.296265997753167,63.96833626108049,14118.453515926174
Holt,1.374128881493276,1.915767277681608,0.853345846079691,4.323428024101362,19.81385381699128,3990.524066245556
ES,1.309303545182743,1.7155607934900263,1.0298251860762122,80.45418631780076,3289.78540942394,74259.2139713301
ARIMA,1.303319964555179,1.7625913654990972,0.9648968174679652,28.36284141527289,120.2370868970066,26178.90262629688
SARIMAX,1.3046049155320645,1.7554510937160757,0.9867829917590484,3788.2751658903526,339796.1656802572,3496577.978116796
