model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,2.2932938139153007,4.193612651876648,1.0507986406544425,140.5303360125056,18331.69767861281,23749.626786113447
SES,2.7509493333164965,5.042242655822094,1.2724517217990197,69.03460274073699,543.221971494492,11666.847863184552
Holt,2.7486913112365983,5.029980480772524,1.1832144760465393,13.444381757593291,116.36985660120234,2272.1005170332664
ES,3.003744390687824,5.174310784838111,1.7611633494314642,12.855200121619124,174.8561987029839,2172.528820553632
ARIMA,2.7365420084114507,5.028293606816557,1.173147065150873,13.767703512125284,115.35753432653514,2326.741893549173
SARIMAX,2.7983551609767336,5.081076404914118,1.363692428508818,17.088357240190042,402.2925068993285,2887.932373592117
