methods,no_loc,rg,k_rg,spat_burst,rand_entr,real_entr,uncorr_entr,max_dist,dist_straight,max_dist_home,recency,freq_rank,no_loc_error,rg_error,k_rg_error,spat_burst_error,rand_entr_error,real_entr_error,uncorr_entr_error,max_dist_error,dist_straight_error,max_dist_home_error,mae,mad
MTGP,2587,22.426648267341395,2.3208738677014376,0.3490620304473024,11.33706433868474,11.022053493030278,11.20513945856942,54.54396010892047,3290.9473980885186,129.46785419348075,0.004638577502899111,0.436412833397758,-759,-0.05001697620668821,-0.010037281136236587,0.3957166110028106,-0.3711573913536128,-0.2365474462505901,-0.2918991823593533,41.46739666035924,191.6565373759404,0.0,99.3479308924609,-0.7778790327680225
SES,1940,21.416082388419245,1.1550459873625711,0.034588260214333366,10.92184093707449,0.4166380870935242,8.94178014597808,13.978247574243504,2279.3888387044044,127.02013808912852,0.005154639175257732,0.5427835051546391,-1406,-1.060582855128839,-1.175865161475103,0.08124284076984155,-0.7863807929638629,-10.841962852187343,-2.5552584949506922,0.9016841256822712,-819.9020220081738,-2.4477161043522244,224.57527152356843,-0.7778790327680225
Holt,1940,22.33104549643177,1.7813277412668798,0.04122582037226726,10.92184093707449,0.4166380870935242,8.94178014597808,13.978247574243504,2288.994042140817,135.41421505967867,0.005154639175257732,0.5422680412371134,-1406,-0.14561974711631365,-0.5495834075707944,0.08788040092777544,-0.7863807929638629,-10.841962852187343,-2.5552584949506922,0.9016841256822712,-810.2968185717614,5.946360866197921,223.8111549259359,-0.7778790327680225
ES,1963,22.327843685016806,2.5370654031712667,-0.0012985908576036338,10.938844457466171,5.710544315841235,10.045812163998747,13.978247574243504,2398.9016547934325,129.46785419348075,0.004075394803871625,0.5476311767702496,-1383,-0.148821558531278,0.20615425433359258,0.045355989697904546,-0.7693772725721821,-5.548056623439633,-1.4512264769300263,0.9016841256822712,-700.3892059191458,0.0,209.2459882220333,-0.7778790327680225
ARIMA,1940,,2.3208738677014376,,10.92184093707449,11.022053493030278,8.94178014597808,13.978247574243504,,,0.005154639175257732,0.5440948942753997,-1406,,-0.010037281136236587,,-0.7863807929638629,-0.2365474462505901,-2.5552584949506922,0.9016841256822712,,,,-0.7778790327680225
SARIMAX,1963,,2.3208738677014376,,10.938844457466171,11.022053493030278,10.045812163998747,13.978247574243504,,,0.004075394803871625,0.5440948942753997,-1383,,-0.010037281136236587,,-0.7693772725721821,-0.2365474462505901,-1.4512264769300263,0.9016841256822712,,,,-0.7778790327680225
LI,2372,21.665189240713097,1.4386356534144134,0.033619664774660114,11.211888294546004,2.1104271575563,10.505977229042971,13.978247574243504,2270.878375218849,129.46785419348075,0.008431703204047217,0.4679595278246206,-974,-0.8114760028349863,-0.8922754954232608,0.0802742453301683,-0.49633343549234965,-9.148173781724568,-0.9910614118858021,0.9016841256822712,-828.412485493729,0.0,181.57337639921025,-0.7778790327680225
Ground Truth,3346,22.476665243548084,2.330911148837674,-0.04665458055550818,11.708221730038353,11.258600939280868,11.497038640928773,13.076563448561233,3099.2908607125783,129.46785419348075,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7778790327680225
