model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,1.3482499147052134,2.2715265895532872,0.5300908811944334,17.335282002500183,4333.722845253654,8650.30571924759
SES,1.4351458720286523,2.6516148331945724,0.220942859991007,7.418888573746325,46.6449114284779,3702.025398299416
Holt,1.440464577270845,2.6391219600701583,0.2327861370408062,7.7109341132904765,56.0101204262098,3847.756122531948
ES,1.4900197737771366,2.663449478909969,0.3286196863923393,5.23072041983288,35.76346337067971,2610.129489496607
ARIMA,1.4924274115219471,2.668239604607686,0.3198753310017216,5.161808845678456,28.87208761707961,2575.742613993549
SARIMAX,1.4867647016299133,2.6594481107423937,0.2941994697344099,586.8005302825636,78964.89717107776,292813.4646109992
