model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,1.1252835992893415,2.157198873681623,0.6657473502680124,10.366963689137904,792.7706360740287,5909.169302808606
SES,1.303604047728295,2.441637413234913,0.8475169506146468,36.88570430974288,487.6588198078753,21024.85145655345
Holt,1.3896810197975706,2.507142029698581,0.9918082108195933,448.3842157188195,5880.899316881919,255579.0029597271
ES,1.5208490767815177,2.663355412763139,1.103440597635579,2.882360573882452,41.08001580095157,1642.9455271129978
ARIMA,1.4184387648921373,2.5520868019257223,1.0086938892505894,7.771778467044361,105.32536781036814,4429.913726215286
SARIMAX,1.289025107250425,2.420167904801878,0.8778580388498725,75.54586046859878,3273.636935980797,43061.14046710131
