model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,3.110649249564466,4.1394665747903145,2.4749032703950866,11.328565087554924,239.8325728691997,770.3424259537347
SES,4.014872667382631,5.474590488770361,2.768929854013445,4.583936142685872,13.417080787581504,311.70765770263927
Holt,3.9773158197324663,5.429386432742623,2.7049738122240847,4.899472042117904,14.390101187435242,333.1640988640175
ES,4.007270651484976,5.350353403869765,3.022725273281771,8.078120398420777,49.291770493305705,549.3121870926129
ARIMA,3.947731505223053,5.363210372086877,2.652506319215642,5.355799653400663,15.72172748985914,364.194376431245
SARIMAX,3.8587894101954654,5.123176586409187,2.9435142873840308,50.456348694572256,738.7638243419597,3431.031711230913
