model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,2.029845422390694,2.797766874620098,1.554974654523943,8.795806477016942,2507.463895600959,8962.926800080264
SES,2.0456381965560384,2.9371485271551903,1.4887297894384963,15.927180483847447,87.3370137975237,16229.796913040547
Holt,2.0505756323668543,2.9417219737387144,1.4978851623668925,14.484100872269751,80.19990425066808,14759.298788842878
ES,5.236456465374506,5.779429395393973,5.05073933476255,1.331732006828973,5.505351083023679,1357.0349149587237
ARIMA,2.6149754584029807,3.4119251905204298,2.078048473676104,1.5839237567341993,9.69033388720534,1614.0183081121488
SARIMAX,1.9381724320513976,2.8672504756475803,1.3611147349138482,55.74524698018829,7060.14824919915,56804.40667281186
