model,MAE,RMSE,MAD,MAPE,MAXAPE,TAPE
MTGP,1.04749768036029,1.3320552511782684,0.8085005193476835,57.12161533057538,23610.666871693167,27075.645666692733
SES,1.3193843879403486,1.7061593802638804,1.269975160061349,1.683532763851996,5.420799014542606,797.9945300658461
Holt,1.3728767195465668,1.758362608813118,1.3456567540968238,1.6652241458363344,5.334320115502127,789.3162451264225
ES,1.281113301306703,1.6756766546967536,1.1725798394406213,141.49273325753404,6895.004149057551,67067.55556407114
ARIMA,1.3025636201592532,1.720636249257179,1.2555904570189325,3.113501396250333,10.813280618922194,1475.7996618226578
SARIMAX,1.0700831080333897,1.3202971669175407,0.8917828915491604,68.44644225113643,3003.6862150209627,32443.613627038667
