,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,360.0
tdf.shape[0],5313.0
f_tdf.shape[0],5251.0
fc_tdf.shape[0],202.0
fcu_tdf.shape[0],201.0
curr_ocp,0.10909090909090909
target_ocp,0.1
new_ocp,0.1
n_train,113.0
n_test,30.0
n_dims,12.0
mean_lat,47.10010448232335
mean_long,-122.3809098028761
std_lat,0.02164558656453825
std_long,0.03611522718958868
init_lengthscale,176.62053571428572
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-22.855088263691783
m,41.0
bic,239.53307709458954
gp_runtime,4.380075693130493
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
