,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,360.0
tdf.shape[0],11132.0
f_tdf.shape[0],10744.0
fc_tdf.shape[0],3510.0
fcu_tdf.shape[0],3506.0
curr_ocp,0.6639344262295082
target_ocp,0.2
new_ocp,0.19672131147540983
n_train,704.0
n_test,1970.0
n_dims,13.0
mean_lat,47.32638426134837
mean_long,-122.55910589749561
std_lat,0.05829560038411701
std_long,0.11016676310070506
init_lengthscale,31.06827880512091
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,75.33364844512198
m,43.0
bic,131.27417242455186
gp_runtime,51.04524230957031
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
