,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,360.0
tdf.shape[0],3121.0
f_tdf.shape[0],3047.0
fc_tdf.shape[0],739.0
fcu_tdf.shape[0],739.0
curr_ocp,0.3025210084033613
target_ocp,0.1
new_ocp,0.09523809523809523
n_train,138.0
n_test,472.0
n_dims,13.0
mean_lat,47.420484003934554
mean_long,-122.21616476754981
std_lat,0.035207444326766826
std_long,0.05036540287588881
init_lengthscale,137.78467153284672
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,30.154334714529938
m,43.0
bic,151.56323903269995
gp_runtime,4.5398945808410645
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
