methods,no_loc,rg,k_rg,spat_burst,rand_entr,real_entr,uncorr_entr,max_dist,dist_straight,max_dist_home,recency,freq_rank
MTGP_Comp,1,0.0,0.0,,0.0,0.3415361140845973,0.0,0.0,0.0,0.0,0,0
MTGP_PM,878,7.345951178556289,0.8476511095915782,0.3328360181042365,9.778077129535358,7.457386260702472,9.641434865533657,22.244975968574707,870.6873128159393,35.189725043659244,0.0,0.5537757437070938
MTGP_PM_Comp,22,0.05664183516755849,1.4146461779773745e-12,0.678521707744082,4.459431618637297,2.246412163668981,3.672588831372865,0.360689760559614,0.3901471724410982,0.331713792943781,0.0,0.09090909090909091
MTGP_GT,65,14.246345660312597,0.13075613203190758,-0.10040140253316379,6.022367813028454,5.806113939438153,5.995120720276227,4.607462225149775,76.9489930379991,40.00682366535647,0,0
MTGP_GT_PM,874,14.430148184549706,5.581459257589775,0.011948655109404913,9.7714894695006,9.185970152926838,9.645358425302412,15.034491464038982,1066.9539242436479,56.07616794442811,0.0,0.5537757437070938
MTGP_GT_PM_Comp,34,14.4099998793457,0.3084630887702217,-0.3153929369810308,5.087462841250339,4.942106760071758,5.087462841250341,2.764840579168389,47.62734960676171,39.98458356356966,0.0,0.09090909090909091
