,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,60.0
tdf.shape[0],6527.0
f_tdf.shape[0],6187.0
fc_tdf.shape[0],1886.0
fcu_tdf.shape[0],1846.0
curr_ocp,0.17696629213483145
target_ocp,0.1
new_ocp,0.09936575052854123
n_train,746.0
n_test,831.0
n_dims,13.0
mean_lat,47.64559826188631
mean_long,-122.08238591260552
std_lat,0.02645496426586635
std_long,0.06578771359507903
init_lengthscale,57.11946308724832
init_period_len_1,1440.0
init_period_len_2,10080.0
log_ll,-895.8920159612842
m,23.0
bic,1943.922720727255
gp_runtime,6.322924852371216
ses_smoothing_level,0.9999999850988388
holt_smoothing_level_lat,0.9999999850988388
holt_smoothing_slope_lat,1.0908577960776994e-09
holt_smoothing_level_lon,0.977615145911033
holt_smoothing_slope_lon,2.9659339093383264e-10
holt_damping_slope_lat,0.9569383009116611
holt_damping_slope_lon,0.8
es_seasonal_periods,24.0
es_smoothing_level_lat,0.9999999850988388
es_smoothing_slope_lat,0.0
es_smoothing_level_lon,0.9677571112078586
es_smoothing_slope_lon,0.0
es_damping_slope_lat,0.9418465833860833
es_damping_slope_lon,0.8000000031387103
arima_order,"(1, 0, 2)"
sarimax_order,"(1, 0, 2)"
sarimax_seasonal_order,"(0, 0, 0, 24)"
